3509779,Tony,Martino,CAN,1964,8,13,0,0,L,0,0,1,450000,5,10,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,10
3509780,Alexei,Starovoitov,RUS,1988,6,22,0,0,L,0,0,1,120000,5,19,6,6,0,0,,0,0,0,0,0,0,8,8,8,8,12,10
3509781,Garrett,Peters,USA,1987,1,16,0,0,L,0,0,1,120000,5,19,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,8
3509782,Alexander,Khavanov,RUS,1972,1,30,0,0,L,0,0,1,380000,3,5,6,6,0,0,,0,0,0,0,0,0,8,10,8,8,14,12
3509783,Luc,Gauthier,CAN,1964,4,19,0,0,L,0,0,1,450000,5,5,6,6,0,0,,0,0,0,0,0,0,8,14,8,8,8,10
3509784,Mike,Sands,CAN,1963,4,6,0,0,L,0,0,1,450000,3,53,6,6,0,0,,0,0,0,0,0,0,8,14,8,8,8,10
3509785,Mark,Greig,CAN,1970,1,25,0,0,L,0,0,1,380000,5,4,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,10
3509786,Donald,Audette,CAN,1969,9,23,0,0,L,0,0,1,380000,5,8,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,10
3509787,Dean,Malkoc,CAN,1970,1,26,0,0,L,0,0,1,380000,5,6,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,10
3509788,Teemu,Numminen,FIN,1973,12,23,0,0,L,0,0,1,380000,5,6,6,6,0,0,,0,0,0,0,0,0,8,8,12,14,8,10
3509789,Brett,Harkins,USA,1970,7,2,0,0,L,0,0,1,380000,5,6,6,6,0,0,,0,0,0,0,0,0,8,14,8,8,8,10
3509790,Jim,Cummins,USA,1970,5,17,0,0,L,0,0,1,380000,5,20,6,6,0,0,,0,0,0,0,0,0,8,14,8,8,8,10
3509791,Ari,Haanpää,FIN,1965,11,29,0,0,L,0,0,1,450000,5,20,6,6,0,0,,0,0,0,0,0,0,8,8,14,16,8,12
3509792,Reid,Jackson,CAN,1993,1,18,0,0,L,0,0,1,100000,5,20,6,6,0,0,,0,0,0,0,0,0,8,10,8,8,8,8
3509793,Bobbie,Hagelin,SWE,1984,2,1,0,0,L,0,0,1,110000,5,20,6,6,0,0,,0,0,0,0,0,0,8,8,12,10,8,10
3509794,Joby,Messier,CAN,1970,3,2,0,0,L,0,0,1,380000,5,12,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,10
3509795,Jokke,Nevalainen,FIN,1987,12,20,0,0,L,0,0,1,110000,5,12,6,6,0,0,,0,0,0,0,0,0,8,8,10,12,8,10
3509796,Daniel,Eklund,SWE,1987,3,15,0,0,L,0,0,1,110000,5,12,6,6,0,0,,0,0,0,0,0,0,8,8,12,10,8,10
3509797,Joni,Lehto,FIN,1970,7,15,0,0,L,0,0,1,400000,5,21,6,6,0,0,,0,0,0,0,0,0,8,8,12,14,8,12
3509798,Alexei,Gusarov,RUS,1964,7,8,0,0,L,0,0,1,450000,3,21,6,6,0,0,,0,0,0,0,0,0,8,8,8,8,16,12
3509799,John,Funk,USA,1981,3,27,0,0,L,0,0,1,110000,5,21,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,8
3509800,Dennis,Holland,CAN,1969,1,30,0,0,L,0,0,1,380000,5,25,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,10
3509801,Kris,Draper,CAN,1971,5,24,0,0,L,0,0,1,380000,5,17,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,10
3509802,Jesse,Wallin,CAN,1978,3,10,0,0,L,0,0,1,110000,5,17,6,6,0,0,,0,0,0,0,0,0,8,10,8,8,8,10
3509803,Mark,Mullen,USA,1981,6,17,0,0,L,0,0,1,110000,5,17,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,8
3509804,Kelly,Harper,CAN,1972,5,9,0,0,L,0,0,1,380000,5,17,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,10
3509805,Bryce,Thoma,CAN,1982,4,5,0,0,L,0,0,1,70000,3,17,6,6,0,0,,0,0,0,0,0,0,8,10,8,8,8,8
3509806,P.J.,Fenton,USA,1985,8,26,0,0,L,0,0,1,110000,5,13,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,8
3509807,Joakim,Hedlund,SWE,1990,5,23,0,0,L,0,0,1,110000,5,13,6,6,0,0,,0,0,0,0,0,0,8,8,12,10,8,8
3509808,Dillon,Donnelly,CAN,1993,9,7,0,0,L,0,0,1,70000,3,13,6,6,0,0,,0,0,0,0,0,0,8,10,8,8,8,8
3509809,Chris,Byrne,CAN,1974,6,12,0,0,L,0,0,1,380000,5,26,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,10
3509810,Brooks,Bertsch,USA,1990,5,10,0,0,L,0,0,1,70000,3,26,6,6,0,0,,0,0,0,0,0,0,8,10,8,8,8,8
3509811,Ladislav,Benysek,CZE,1975,3,24,0,0,L,0,0,1,380000,5,30,6,6,0,0,,0,0,0,0,0,0,8,10,8,8,12,14
3509812,Dan,Leblanc,CAN,1985,7,11,0,0,L,0,0,1,110000,5,30,6,6,0,0,,0,0,0,0,0,0,8,10,8,8,8,8
3509813,David,Chiarelli,CAN,1994,11,10,0,0,L,0,0,1,70000,3,30,6,6,0,0,,0,0,0,0,0,0,8,10,8,8,8,8
3509814,Brian,Hunter,USA,1973,1,30,0,0,L,0,0,1,380000,5,30,6,6,0,0,,0,0,0,0,0,0,8,14,8,8,8,10
3509815,Mikko,Eloranta,FIN,1972,8,24,0,0,L,0,0,1,380000,5,3,6,6,0,0,,0,0,0,0,0,0,8,8,12,14,8,10
3509816,Daniel,Doré,CAN,1970,4,9,0,0,L,0,0,1,380000,5,3,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,10
3509817,Jeff,Beukeboom,CAN,1965,5,28,0,0,L,0,0,1,450000,5,3,6,6,0,0,,0,0,0,0,0,0,8,14,8,8,8,12
3509818,Jaime,Herrington,CAN,1978,4,7,0,0,L,0,0,1,170000,5,3,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,8
3509819,Lucas,Bergman,SWE,1974,8,20,0,0,L,0,0,1,380000,5,18,6,6,0,0,,0,0,0,0,0,0,8,8,14,12,8,10
3509820,Janne,Kekäläinen,FIN,1970,10,14,0,0,L,0,0,1,380000,5,18,6,6,0,0,,0,0,0,0,0,0,8,8,12,14,8,10
3509821,Dan,Boeser,USA,1980,8,14,0,0,L,0,0,1,130000,5,9,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,8
3509822,Anders,Östberg,SWE,1980,11,5,0,0,L,0,0,1,130000,5,9,6,6,0,0,,0,0,0,0,0,0,8,8,12,10,8,10
3509823,Grant,Armstrong,CAN,1962,4,1,0,0,L,0,0,1,450000,3,14,6,6,0,0,,0,0,0,0,0,0,8,14,8,8,8,12
3509824,John,Burkart,USA,1975,3,18,0,0,L,0,0,1,110000,5,14,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,10
3509825,Mikael,Andersson,SWE,1966,5,10,0,0,L,0,0,1,450000,5,14,6,6,0,0,,0,0,0,0,0,0,8,8,16,14,8,12
3509826,Brian,Putnam,CAN,1973,4,19,0,0,L,0,0,1,380000,5,14,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,10
3509827,Raphaël,Pouliot,CAN,1991,4,16,0,0,L,0,0,1,70000,3,54,6,6,0,0,,0,0,0,0,0,0,8,10,8,8,8,8
3509828,Mark,Workman,USA,1970,5,4,0,0,L,0,0,1,380000,5,54,6,6,0,0,,0,0,0,0,0,0,8,14,8,8,8,10
3509829,Kent,Hawley,CAN,1968,2,20,0,0,L,0,0,1,380000,5,54,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,10
3509830,Milan,Tichy,CZE,1969,9,22,0,0,L,0,0,1,400000,5,29,6,6,0,0,,0,0,0,0,0,0,8,8,10,10,12,14
3509831,Chris,Shero,USA,1995,10,2,0,0,L,0,0,1,70000,3,29,6,6,0,0,,0,0,0,0,0,0,8,10,8,8,8,8
3509832,Oscar,Åkerlund,SWE,1992,1,5,0,0,L,0,0,1,70000,3,29,6,6,0,0,,0,0,0,0,0,0,8,8,10,10,8,8
3509833,Jiri,Hrdina,CZE,1958,1,5,0,0,L,0,0,1,450000,3,25,6,6,0,0,,0,0,0,0,0,0,8,8,12,10,14,16
3509834,Kevin,Pedersen,CAN,1988,11,28,0,0,L,0,0,1,70000,3,53,6,6,0,0,,0,0,0,0,0,0,8,8,8,8,8,10
3509835,Randy,Hansch,CAN,1966,2,8,0,0,L,0,0,1,380000,5,53,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,10
3509836,Joe,Ferras,CAN,1966,5,1,0,0,L,0,0,1,380000,5,1,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,10
3509837,Ryan,Breen,USA,1988,7,17,0,0,L,0,0,1,70000,3,1,6,6,0,0,,0,0,0,0,0,0,8,10,8,8,8,8
3509838,Scott,Lachance,USA,1972,10,22,0,0,L,0,0,1,380000,5,1,6,6,0,0,,0,0,0,0,0,0,8,14,8,8,8,8
3509839,Vincent,Riendeau,CAN,1966,4,20,0,0,L,0,0,1,400000,5,8,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,12
3509840,Tommy,Lehmann,SWE,1964,2,3,0,0,L,0,0,1,450000,5,8,6,6,0,0,,0,0,0,0,0,0,8,8,16,14,10,8
3509841,Matt,Turek,CAN,1973,2,14,0,0,L,0,0,1,350000,5,8,6,6,0,0,,0,0,0,0,0,0,8,10,8,8,8,8
3509842,Ken,Gernander,USA,1969,6,30,0,0,L,0,0,1,380000,5,2,6,6,0,0,,0,0,0,0,0,0,8,14,8,8,8,10
3509843,Matti,Kautto,FIN,1964,2,17,0,0,L,0,0,1,450000,5,2,6,6,0,0,,0,0,0,0,0,0,8,8,14,16,8,10
3509844,Chris,O’Sullivan,USA,1974,5,15,0,0,L,0,0,1,170000,5,2,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,10,8
3509845,Joakim,Grundberg,SWE,1979,9,23,0,0,L,0,0,1,120000,5,4,6,6,0,0,,0,0,0,0,0,0,8,8,12,10,8,8
3509846,Richard,Pracey,CAN,1971,5,10,0,0,L,0,0,1,380000,5,4,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,8
3509847,Jan,Slansky,CZE,1991,10,9,0,0,L,0,0,1,70000,3,4,6,6,0,0,,0,0,0,0,0,0,8,8,8,8,8,10
3509848,Martin,Gendron,CAN,1974,2,15,0,0,L,0,0,1,120000,3,4,6,6,0,0,,0,0,0,0,0,0,8,10,8,8,8,8
3509849,Martin,Bakula,CZE,1995,5,24,0,0,L,0,0,1,70000,3,23,6,6,0,0,,0,0,0,0,0,0,8,8,8,8,8,10
3509850,Wyatt,Smith,USA,1977,2,13,0,0,L,0,0,1,120000,5,23,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,8
3509851,Patrick,Jonsson,SWE,1970,2,2,0,0,L,0,0,1,380000,5,23,6,6,0,0,,0,0,0,0,0,0,8,8,14,12,8,10
3509852,Troy,Ward,USA,1962,6,4,0,0,L,0,0,1,450000,3,23,6,6,0,0,,0,0,0,0,0,0,8,16,8,8,8,12
3509853,Stefan,Elvenes,SWE,1970,3,30,0,0,L,0,0,1,380000,5,19,6,6,0,0,,0,0,0,0,0,0,8,8,14,12,8,10
3509854,Michel,Picard,CAN,1969,11,7,0,0,L,0,0,1,380000,5,19,6,6,0,0,,0,0,0,0,0,0,8,10,8,8,8,12
3509855,Matti,Lamberg,FIN,1993,1,6,0,0,L,0,0,1,70000,3,15,6,6,0,0,,0,0,0,0,0,0,8,8,8,10,8,8
3509856,Martin,Pouliot,CAN,1976,6,10,0,0,L,0,0,1,120000,5,15,6,6,0,0,,0,0,0,0,0,0,8,10,8,8,8,8
3509857,Jeremy,Browning,USA,1987,9,26,0,0,L,0,0,1,70000,3,15,6,6,0,0,,0,0,0,0,0,0,8,10,8,8,8,8
3509858,Mats,Weiderstål,SWE,1958,8,5,0,0,L,0,0,1,450000,3,15,6,6,0,0,,0,0,0,0,0,0,8,8,16,14,12,10
3509859,Matti,Virmanen,FIN,1960,11,30,0,0,L,0,0,1,450000,5,22,6,6,0,0,,0,0,0,0,0,0,8,8,14,16,8,12
3509860,Jim,Crosson,CAN,1960,5,7,0,0,L,0,0,1,450000,3,22,6,6,0,0,,0,0,0,0,0,0,8,14,8,8,12,8
3509861,Alexander,Naurov,RUS,1985,3,4,0,0,L,0,0,1,70000,5,22,6,6,0,0,,0,0,0,0,0,0,8,8,8,8,10,8
3509862,Eric,Fink,USA,1979,1,8,0,0,L,0,0,1,120000,5,12,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,8
3509863,Matt,Lindblad,USA,1990,3,23,0,0,L,0,0,1,70000,3,6,6,6,0,0,,0,0,0,0,0,0,8,10,8,8,8,8
3509864,Neil,Shea,USA,1963,7,15,0,0,L,0,0,1,450000,5,21,6,6,0,0,,0,0,0,0,0,0,8,16,8,8,8,12
3509865,Jérôme,Mésonéro,CAN,1972,7,5,0,0,L,0,0,1,170000,5,21,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,10,8
3509866,Darren,Ritchie,CAN,1974,3,10,0,0,L,0,0,1,170000,4,10,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,10
3509867,Glen,Cochrane,CAN,1958,1,29,0,0,L,0,0,1,125000,2,24,6,6,0,0,,0,0,0,0,0,0,8,10,8,8,8,8
3509868,Steve,Lyons,USA,1962,3,17,0,0,L,0,0,1,100000,2,24,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,8
3509869,Mike,Stapleton,CAN,1966,5,5,0,0,L,0,0,1,160000,2,24,6,6,0,0,,0,0,0,0,0,0,8,10,8,8,8,8
3509870,Jan-Åke,Danielson,SWE,1960,1,2,0,0,L,0,0,1,120000,2,24,6,6,0,0,,0,0,0,0,0,0,8,8,12,10,8,10
3509871,Kevin,Devine,CAN,1954,12,9,0,0,L,0,0,1,150000,1,7,6,6,0,0,,0,0,0,0,0,0,8,10,8,8,8,8
3509872,Frantisek,Musil,CZE,1964,12,17,0,0,L,0,0,1,134000,2,7,6,6,0,0,,0,0,0,0,0,0,8,8,8,10,10,14
3509873,Tristan,Musser,USA,1989,12,18,0,0,L,0,0,1,100000,2,7,6,6,0,0,,0,0,0,0,0,0,8,14,8,8,8,8
3509874,Anders,Forsberg,SWE,1966,7,26,0,0,L,0,0,1,200000,3,7,6,6,0,0,,0,0,0,0,0,0,8,8,16,10,8,10
3509875,Bryan,Marchment,CAN,1969,5,1,0,0,L,0,0,1,145000,2,28,6,6,0,0,,0,0,0,0,0,0,8,10,8,8,8,8
3509876,Neil,McKenney,USA,1989,4,2,0,0,L,0,0,1,96000,2,28,6,6,0,0,,0,0,0,0,0,0,8,12,8,8,8,8
3509877,Niklas,Sundström,SWE,1975,6,6,0,0,L,0,0,1,100000,2,28,6,6,0,0,,0,0,0,0,0,0,8,8,12,8,8,10
