1002949,Ryan,Pulock,CAN,1990,10,6,62,214,R,4,2,2013,1,15,0,2,2,1,6,2018,0.2;1.101,0,4,TWD,2022,2750000,1,-1,81,83
1002950,Semyon,Varlamov,RUS,1984,4,27,62,215,L,4,2,2006,1,23,15,100,0,1,41,2010,0.1;0,0,5,HYB,2022,0,0,-1,79,79
1002951,Anders,Lee,USA,1986,7,3,63,235,L,4,2,2009,6,152,0,2,2,2,27,2015,0.2;1.101,0,0,PWF,2022,2500000,1,-1,81,83
1002952,Nick,Leddy,USA,1987,3,20,60,207,L,4,2,2009,1,16,30,12,1,2,2,2011,0.12;1.117,0,3;4,TWD,2022,4500000,1,-1,78,80
1002953,Brock,Nelson,USA,1987,10,15,63,212,L,4,2,2010,1,30,0,17,1,1,29,2014,0.17;1.118,0,1;0,PWF,2022,4350000,1,-1,83,85
1002956,Jean-Gabriel,Pageau,CAN,1988,11,11,510,180,R,4,2,2011,4,96,9,7,1,2,45,2014,0.7;1.113,0,1,TWF,2022,2300000,1,-1,79,85
1002957,Anthony,Beauvillier,CAN,1993,6,8,511,182,L,4,2,2015,1,28,0,6,1,2,18,2017,0.6;1.106,0,0,TWF,2022,5820000,3,-1,83,89
1002962,Cal,Clutterbuck,CAN,1983,11,18,511,215,R,3.5,2,2006,3,72,30,100,2,2,5,2009,0.1;0,0,2;1,ENF,2022,0,0,-1,71,79
1002965,Adam,Pelech,CAN,1990,8,16,63,217,L,4,2,2012,3,65,0,6,1,1,50,2017,0.6;1.106,0,3,DFD,2022,3250000,3,-1,82,90
1002966,Devon,Toews,CAN,1990,2,21,61,192,L,4,2,2014,4,108,0,12,2,2,7,2019,0.12;1.117,0,3,TWD,2022,3000000,1,-1,77,79
1002969,Scott,Mayfield,USA,1988,10,14,65,220,R,3.5,2,2011,2,34,0,3,1,2,3,2017,0.3;1.103,0,4,DFD,2022,1750000,1,-1,77,85
1002973,Michael,Dal Colle,CAN,1992,6,20,63,200,L,3.5,2,2014,1,5,0,100,1,1,28,2019,0.1;0,0,0,SNP,2022,0,0,-1,81,77
1002975,Ilya,Sorokin,RUS,1991,8,4,62,176,L,4.5,2,2014,3,78,0,30,0,1,30,2021,0.3;1.119,0,5,HYB,2022,3250000,2,-1,87,87
1002977,Chris,Gibson,FIN,1988,12,27,62,207,L,3,2,2011,2,49,26,100,1,1,31,2018,0.1;0,0,5,HYB,2022,0,0,-1,75,75
1002980,Noah,Dobson,CAN,1996,1,7,63,195,R,4,2,2018,1,12,0,53,1,2,53,2020,0.53;1.131,0,4,TWD,2022,5600000,7,-1,82,84
1002981,Kieffer,Bellows,USA,1994,6,10,61,194,L,4,2,2016,1,19,0,17,1,2,20,2021,0.17;1.118,0,1;0,PWF,2022,925000,2,-1,78,80
1002984,Simon,Holmström,SWE,1997,5,24,61,194,L,3.5,1,2019,1,23,0,20,1,1,15,0,0.2;1.13,0,2;0,PLM,2022,1000000,2,-1,80,76
1002985,Artemi,Panarin,RUS,1987,10,30,511,170,R,4.5,2,0,0,0,0,21,0,1,10,2016,0.21;1.126,0,0,PLM,2022,11500000,2,-1,97,93
1002986,Mika,Zibanejad,FIN,1989,4,18,62,208,R,4.5,2,2011,1,6,9,3,1,1,93,2013,0.3;1.103,0,1,SNP,2022,8500000,4,-1,90,86
1002988,Jacob,Trouba,USA,1990,2,26,63,209,R,4,2,2012,1,9,52,6,1,1,6,2014,0.6;1.106,0,4,TWD,2022,2250000,1,-1,83,85
1002990,Igor,Shesterkin,RUS,1991,12,30,61,182,L,4.5,2,2014,4,118,3,4,0,1,31,2021,0.4;1.105,0,5,HYB,2022,9500000,7,-1,91,91
1002991,Ryan,Strome,CAN,1989,7,11,61,193,R,3.5,2,2011,1,5,0,55,1,2,71,2014,0.55;1.132,0,1;2,PLM,2022,5750000,1,-1,87,83
1002992,Alexandar,Georgiev,RUS,1992,2,10,61,178,L,4,2,0,0,0,0,12,0,1,40,2019,0.12;1.117,0,5,HYB,2022,2100000,1,-1,82,82
1002993,Pavel,Buchnevich,RUS,1991,4,17,61,192,L,4,2,2013,3,75,3,22,1,2,88,2017,0.22;1.125,0,2;0,SNP,2022,2500000,1,-1,83,79
1002994,Tony,DeAngelo,USA,1991,10,24,511,181,R,4.5,2,2014,1,19,14,2,1,3,77,2017,0.2;1.101,0,4,OFD,2022,5200000,2,-1,89,83
1002996,Jesper,Fast,SWE,1987,12,2,60,192,R,3.5,2,2010,6,157,3,13,1,1,71,2015,0.13;1.102,0,2,SNP,2022,1200000,1,-1,82,78
1002998,Filip,Chytil,CZE,1995,9,5,62,206,L,4,2,2017,1,21,3,1,2,1,72,2019,0.1;1.116,0,1;0,TWF,2022,3000000,3,-1,79,85
1002999,Kaapo,Kakko,FIN,1997,2,13,63,199,L,4.5,2,2019,1,2,3,18,1,1,54,2020,0.18;1.121,0,2,TWF,2022,9200000,7,-1,88,94
1003000,Brett,Howden,CAN,1994,3,28,61,200,L,3.5,2,2016,1,27,14,17,1,1,21,2019,0.17;1.118,0,1,TWF,2022,900000,1,-1,76,82
1003001,Phil,Di Giuseppe,CAN,1989,10,9,60,193,L,3,2,2012,2,38,12,100,1,2,-1,2016,0.1;0,0,0,TWF,2022,0,0,-1,73,79
1003002,Brendan,Lemieux,USA,1992,3,15,61,214,L,3.5,2,2014,2,31,7,12,1,3,48,2019,0.12;1.117,0,0;2,ENF,2022,2000000,1,-1,72,80
1003003,Adam,Fox,USA,1994,2,17,511,181,R,4.5,2,2016,3,66,20,16,0,1,13,2020,0.16;1.122,0,4,OFD,2022,9500000,3,-1,96,90
1003005,Lias,Andersson,SWE,1994,10,13,60,192,L,4,2,2017,1,7,3,100,1,1,50,2019,0.1;0,0,1;0,PLM,2022,0,0,-1,82,78
1003009,Libor,Hájek,CZE,1994,2,4,62,205,L,3.5,2,2016,2,37,14,100,1,1,-1,2020,0.1;0,0,3,DFD,2022,0,0,-1,72,80
1003010,Danny,O'Regan,USA,1990,1,30,510,185,R,3.5,2,2012,5,138,28,100,2,2,55,2018,0.1;0,0,1;2,TWF,2022,0,0,-1,72,78
1003012,Julien,Gauthier,CAN,1993,10,15,64,227,R,3.5,2,2016,1,21,12,100,1,2,15,2021,0.1;0,0,2,PWF,2022,0,0,-1,78,80
1003014,Ryan,Lindgren,USA,1994,2,11,60,191,L,4,2,2016,2,49,6,28,1,2,55,2020,0.28;1.129,0,3,DFD,2022,3900000,1,-1,79,87
1003015,K’Andre,Miller,USA,1996,1,21,65,210,L,4,2,2018,1,22,3,54,1,1,79,2021,0.54;1.123,0,3,TWD,2022,3000000,1,-1,83,85
1003016,Nils,Lundkvist,SWE,1996,7,27,511,174,R,4,2,2018,1,28,3,55,1,1,18,2022,0.55;1.132,0,4;3,OFD,2022,3750000,1,-1,86,80
1003017,Thomas,Chabot,CAN,1993,1,30,62,190,L,4.5,2,2015,1,18,9,9,1,1,72,2018,0.9;1.109,0,3,OFD,2022,8000000,2,-1,94,88
1003018,Chris,Tierney,CAN,1990,7,1,61,195,L,3.5,2,2012,2,55,28,7,1,1,71,2015,0.7;1.113,0,1,TWF,2022,1150000,1,-1,77,83
1003019,Brady,Tkachuk,CAN,1995,9,16,64,212,L,4.5,2,2018,1,4,9,9,1,3,7,2019,0.9;1.109,0,0,PWF,2022,8208571,2,-1,89,91
1003020,Colin,White,USA,1993,1,30,61,191,R,4,2,2015,1,21,9,52,1,1,43,2019,0.52;1.12,0,2;1,TWF,2022,1000000,2,-1,77,83
1003027,Anthony,Duclair,CAN,1991,8,26,511,192,L,4,2,2013,3,80,3,52,1,1,7,2016,0.52;1.12,0,0;2,PLM,2022,4500000,5,-1,86,82
1003028,Connor,Brown,CAN,1990,1,14,60,186,R,3.5,2,2012,6,156,10,9,1,1,28,2017,0.9;1.109,0,2;0,TWF,2022,4000000,1,-1,81,87
1003029,Nikita,Zaitsev,RUS,1987,10,29,62,195,R,4,2,0,0,0,0,100,1,2,23,2017,0.1;0,0,4,TWD,2022,0,0,-1,77,79
1003030,Mike,Reilly,USA,1989,7,13,62,196,L,3.5,2,2011,4,98,29,23,1,1,44,2016,0.23;1.11,0,3,TWD,2022,2750000,1,-1,82,84
1003031,Drake,Batherson,USA,1994,4,27,63,206,R,4.5,2,2017,4,121,9,29,1,1,81,2020,0.29;1.111,0,1;2,PLM,2022,4975000,1,-1,89,85
1003034,Christian,Wolanin,CAN,1991,3,17,62,185,L,3.5,2,2015,4,107,9,100,1,2,86,2019,0.1;0,0,3,TWD,2022,0,0,-1,76,78
1003035,Christian,Jaros,SVK,1992,4,2,63,220,R,3.5,2,2015,5,139,9,2,0,2,83,2019,0.2;1.101,0,4,DFD,2022,850000,1,-1,73,81
1003036,Maxime,Lajoie,CAN,1993,11,5,61,196,L,3.5,2,2016,5,133,9,100,1,1,-1,2019,0.1;0,0,3,DFD,2022,0,0,-1,74,82
1003038,Matthew,Peca,CAN,1989,4,27,59,182,L,3,2,2011,7,201,14,100,1,2,53,2018,0.1;0,0,0;1,PLM,2022,0,0,-1,77,73
1003039,Erik,Brännström,SWE,1995,9,2,510,181,L,4,2,2017,1,15,54,28,1,1,26,2020,0.28;1.129,0,4;3,OFD,2022,5700000,5,-1,89,83
1003040,Nicholas,Paul,CAN,1991,3,20,63,219,L,3.5,2,2013,4,101,25,10,1,1,21,2016,0.1;1.115,0,1;0,PWF,2022,1000000,1,-1,79,81
1003042,Scott,Sabourin,CAN,1988,7,30,63,205,R,3,2,0,0,0,0,100,1,3,49,2020,0.1;0,0,2,ENF,2022,0,0,-1,72,80
1003043,Rūdolfs,Balcers,LVA,1993,4,8,511,174,L,3.5,2,2015,5,142,28,2,0,1,38,2019,0.2;1.101,0,0;2,SNP,2022,1500000,1,-1,83,79
1003044,Joey,Daccord,USA,1992,8,19,62,196,L,3.5,2,2015,7,199,9,25,1,1,-1,0,0.25;1.124,0,5,HYB,2022,950000,2,-1,77,77
1003045,Alex,Formenton,CAN,1995,9,13,63,190,L,4,2,2017,2,47,9,4,2,1,10,2022,0.4;1.105,0,0,SNP,2022,2500000,2,-1,83,79
1003047,Logan,Brown,USA,1994,3,5,66,227,L,3.5,2,2016,1,11,9,100,1,2,-1,2020,0.1;0,0,1,PWF,2022,0,0,-1,77,79
1003048,Vitali,Abramov,RUS,1994,5,8,510,180,L,4,2,2016,3,65,29,100,1,1,-1,0,0.1;0,0,0,PLM,2022,0,0,-1,80,76
1003051,Joshua,Norris,USA,1995,5,5,62,192,L,4,2,2017,1,19,28,9,0,1,9,2021,0.9;1.109,0,1,SNP,2022,6850000,4,-1,87,83
1003054,Jacob,Bernard-Docker,CAN,1996,6,30,61,194,R,3.5,2,2018,1,26,9,100,1,1,49,2022,0.1;0,0,4,OFD,2022,0,0,-1,83,77
1003055,Lassi,Thomson,FIN,1996,9,24,60,190,R,3.5,1,2019,1,19,9,10,1,1,33,0,0.1;1.115,0,4,DFD,2022,1150000,1,-1,76,84
1003057,Sean,Couturier,USA,1988,12,7,63,212,L,4.5,2,2011,1,8,4,4,1,1,14,2012,0.4;1.105,0,1,TWF,2022,7750000,4,-1,85,91
1003058,Jakub,Voracek,CZE,1985,8,15,62,214,L,4.5,2,2007,1,7,29,23,0,1,93,2009,0.23;1.11,0,2;0,PLM,2022,1600000,1,-1,84,80
1003059,Shayne,Gostisbehere,FRA,1989,4,20,511,181,L,4.5,2,2012,3,78,4,23,1,2,14,2016,0.23;1.11,0,3,OFD,2022,4100000,1,-1,87,81
1003060,Ivan,Provorov,RUS,1993,1,13,61,201,L,4.5,2,2015,1,7,4,4,1,1,9,2017,0.4;1.105,0,3,TWD,2022,7500000,5,-1,86,88
1003062,Travis,Konecny,CAN,1993,3,11,510,175,R,4,2,2015,1,24,4,4,0,1,11,2017,0.4;1.105,0,2;0,PLM,2022,5250000,4,-1,86,82
1003063,Kevin,Hayes,USA,1988,5,8,65,216,L,4,2,2010,1,24,16,2,2,2,12,2015,0.2;1.101,0,1,PWF,2022,6250000,2,-1,84,86
1003065,Travis,Sanheim,CAN,1992,3,29,63,181,L,4,2,2014,1,17,4,1,0,1,22,2018,0.1;1.116,0,3,TWD,2022,3750000,2,-1,83,85
1003066,Oskar,Lindblom,SWE,1992,8,15,61,191,L,3.5,2,2014,5,138,4,23,2,1,84,2019,0.23;1.11,0,0,TWF,2022,1250000,1,-1,78,84
1003068,Nolan,Patrick,CAN,1994,9,19,62,198,R,4.5,2,2017,1,2,4,28,2,2,41,2018,0.28;1.129,0,1;2,TWF,2022,5000000,3,-1,81,87
1003069,Scott,Laughton,CAN,1990,5,30,61,190,L,3,2,2012,1,20,4,3,1,2,21,2015,0.3;1.103,0,1;0,TWF,2022,2450000,1,-1,79,85
1003071,Carter,Hart,CAN,1994,8,13,62,181,L,4.5,2,2016,2,48,4,28,1,1,80,2019,0.28;1.129,0,5,HYB,2022,1750000,1,-1,83,83
1003073,Robert,Hägg,SWE,1991,2,8,62,205,L,3.5,2,2013,2,41,4,5,1,2,19,2018,0.5;1.108,0,3,DFD,2022,1000000,1,-1,73,81
1003074,Tyler,Pitlick,USA,1987,11,1,62,201,R,3.5,2,2010,2,31,22,100,1,2,-1,2015,0.1;0,0,1;2,TWF,2022,0,0,-1,75,81
1003075,Andy,Andreoff,CAN,1987,5,17,61,203,L,3,2,2011,3,80,26,100,1,2,56,2016,0.1;0,0,1;0,ENF,2022,0,0,-1,72,80
1003076,Michael,Raffl,AUT,1984,12,1,60,201,L,3,2,0,0,0,0,21,1,2,-1,2014,0.21;1.126,0,0;2,TWF,2022,825000,1,-1,73,79
1003079,Andy,Welinski,USA,1989,4,27,61,201,R,3.5,2,2011,3,83,24,52,1,1,3,2019,0.52;1.12,0,4,TWD,2022,950000,1,-1,77,79
1003080,Morgan,Frost,CAN,1995,5,14,511,170,L,4,2,2017,1,27,4,28,1,1,48,2020,0.28;1.129,0,1,PLM,2022,3250000,2,-1,85,81
1003083,David,Kase,CZE,1993,1,28,511,170,L,3.5,2,2015,5,128,4,21,0,2,-1,0,0.21;1.126,0,2;0,PLM,2022,825000,1,-1,77,73
1003084,Philippe,Myers,CAN,1993,1,25,65,210,R,4,2,0,0,0,0,13,1,2,44,0,0.13;1.102,0,4,TWD,2022,2000000,1,-1,79,81
1003085,Joel,Farabee,USA,1996,2,25,60,164,L,4,1,2018,1,14,4,1,1,2,88,2020,0.1;1.116,0,0;2,SNP,2022,5000000,2,-1,86,82
1003086,Nicolas,Aubé-Kubel,CAN,1992,5,10,511,187,R,3.5,2,2014,2,48,4,21,1,2,-1,2020,0.21;1.126,0,2;1,TWF,2022,825000,1,-1,74,80
1003088,Alex,Lyon,USA,1988,12,9,61,201,L,3,2,0,0,0,0,10,1,1,-1,2019,0.1;1.115,0,5,HYB,2022,900000,2,-1,78,78
1003089,Mark,Friedman,CAN,1991,12,25,511,185,R,3.5,2,2014,3,86,4,52,1,2,52,2022,0.52;1.12,0,4,TWD,2022,1500000,1,-1,78,80
1003090,German,Rubtsov,RUS,1994,6,27,60,187,L,3.5,2,2016,1,22,4,100,1,1,-1,0,0.1;0,0,1,PLM,2022,0,0,-1,79,75
1003091,Jay,O'Brien,USA,1995,11,4,511,176,R,3,1,2018,1,19,4,100,1,2,63,0,0.1;0,0,1,PLM,2022,0,0,-1,72,68
1003092,Cam,York,USA,1997,1,5,511,174,L,4,2,2019,1,14,4,4,1,1,45,2022,0.4;1.105,0,3,OFD,2022,5000000,4,-1,87,81
1003096,Matt,Murray,CAN,1994,2,2,64,178,L,4,2,0,0,0,0,100,2,1,31,2017,0.1;0,0,5,HYB,2022,0,0,-1,81,81
1003097,Jake,Guentzel,USA,1990,10,6,511,180,L,4.5,2,2013,3,77,5,23,1,1,59,2017,0.23;1.11,0,0;2,SNP,2022,4375000,2,-1,91,87
1003099,Jason,Zucker,USA,1988,1,16,511,192,L,4,2,2010,2,59,30,12,2,1,17,2014,0.12;1.117,0,0;2,PLM,2022,3500000,1,-1,81,77
1003101,Nick,Bjugstad,USA,1988,7,17,66,216,R,4,2,2010,1,19,13,100,2,2,15,2014,0.1;0,0,1;2,PWF,2022,0,0,-1,77,79
1003102,Conor,Sheary,USA,1988,6,8,58,178,L,4,2,0,0,0,0,15,1,1,73,2016,0.15;1.104,0,0;2,SNP,2022,1750000,1,-1,84,80
1003104,Bryan,Rust,USA,1988,5,11,511,192,R,3.5,2,2010,3,80,5,9,1,2,17,2016,0.9;1.109,0,2;0,TWF,2022,4750000,2,-1,82,88
1003105,Jack,Johnson,USA,1983,1,13,61,227,L,4,2,2005,1,3,12,3,1,1,-1,2008,0.3;1.103,0,3,DFD,2022,925000,1,-1,75,83
1003106,Brian,Dumoulin,USA,1987,9,6,64,207,L,4,2,2009,2,51,12,24,2,2,8 ,2016,0.24;1.128,0,3,DFD,2022,2250000,1,-1,78,86
1003108,Dominik,Simon,CZE,1990,8,8,511,190,L,3.5,2,2015,5,137,5,100,1,2,49,2018,0.1;0,0,2;0,TWF,2022,0,0,-1,77,83
1003109,Brandon,Tanev,CAN,1987,12,31,60,180,L,3,2,0,0,0,0,8,2,1,13,2017,0.8;1.112,0,0;2,TWF,2022,3500000,2,-1,79,85
1003110,Jared,McCann,CAN,1992,5,31,61,185,L,4,2,2014,1,24,23,55,1,1,19,2016,0.55;1.132,0,1;0,SNP,2022,6850000,1,-1,86,82
1003111,Marcus,Pettersson,SWE,1992,5,8,64,177,L,4,2,2014,2,38,24,8,2,2,28,2019,0.8;1.112,0,3,DFD,2022,3500000,2,-1,79,87
1003112,Evan,Rodrigues,CAN,1989,7,28,511,184,R,3.5,2,0,0,0,0,30,1,1,95,2017,0.3;1.119,0,1;0,PLM,2022,3650000,2,-1,85,81
1003113,Zach,Aston-Reese,USA,1990,8,10,60,205,L,3.5,2,0,0,0,0,7,2,2,12,2019,0.7;1.113,0,0;2,TWF,2022,1750000,2,-1,78,84
1003114,Tristan,Jarry,CAN,1991,4,29,62,194,L,4,2,2013,2,44,5,9,1,1,35,2018,0.9;1.109,0,5,HYB,2022,6000000,2,-1,85,85
1003117,Casey,DeSmith,USA,1987,8,13,60,181,L,3,2,0,0,0,0,8,1,1,6,2019,0.8;1.112,0,5,HYB,2022,1000000,1,-1,81,81
1003118,Teddy,Blueger,LVA,1990,8,15,60,185,L,3,2,2012,2,52,5,54,1,2,53,2019,0.54;1.123,0,1;0,TWF,2022,2250000,1,-1,79,85
1003119,Sam,Lafferty,USA,1991,3,6,61,194,R,3.5,2,2014,4,113,5,100,1,1,24,2020,0.1;0,0,1;0,TWF,2022,0,0,-1,75,81
1003120,Riley,Barber,USA,1990,2,7,60,203,R,3.5,2,2012,6,167,15,100,1,2,26,2019,0.1;0,0,2,SNP,2022,0,0,-1,77,73
1003121,Juuso,Riikola,FIN,1989,11,9,60,189,L,3.5,2,0,0,0,0,100,1,1,50,2019,0.1;0,0,3,TWD,2022,0,0,-1,76,78
1003125,Pierre-Olivier,Joseph,CAN,1995,7,1,62,185,L,4,2,2017,1,23,53,21,1,2,74,0,0.21;1.126,0,3,TWD,2022,1550000,1,-1,80,82
1003126,Samuel,Poulin,CAN,1997,2,25,61,207,L,4,2,2019,1,21,5,55,1,2,2,0,0.55;1.132,0,0;2,PWF,2022,2000000,1,-1,77,79
1003127,Erik,Karlsson,SWE,1986,5,31,60,190,R,4.5,2,2008,1,15,9,15,2,1,65,2010,0.15;1.104,0,4,OFD,2022,2875000,1,-1,91,85
1003131,Tomas,Hertl,CZE,1989,11,12,62,215,L,4,2,2012,1,17,28,22,0,1,48,2014,0.22;1.125,0,1;0,SNP,2022,7700000,2,-1,89,85
1003132,Timo,Meier,CHE,1992,10,8,60,210,L,4.5,2,2015,1,9,28,18,0,2,96,2017,0.18;1.121,0,2;0,PWF,2022,9000000,5,-1,91,93
1003135,Kevin,Labanc,USA,1991,12,12,511,185,R,4,2,2014,6,171,28,12,1,2,62,2017,0.12;1.117,0,2;0,TWF,2022,5000000,1,-1,77,83
1003136,Evander,Kane,CAN,1987,8,2,62,212,L,4,2,2009,1,4,416,28,0,3,9,2010,0.28;1.129,0,0,PWF,2022,3000000,1,-1,85,87
1003138,Marcus,Sorensen,SWE,1988,4,7,511,174,L,3.5,2,2010,4,106,9,100,2,2,20,2018,0.1;0,0,0,SNP,2022,0,0,-1,79,75
1003142,Dylan,Gambrell,USA,1992,8,26,60,185,R,3.5,2,2016,2,60,28,100,0,2,27,2020,0.1;0,0,1,TWF,2022,0,0,-1,75,81
1003144,Jonny,Brodzinski,USA,1989,6,19,61,216,R,3.5,2,2013,5,148,26,100,1,1,76,2018,0.1;0,0,1,TWF,2022,0,0,-1,73,79
1003146,Radim,Simek,CZE,1988,9,20,60,200,L,3.5,2,0,0,0,0,3,2,2,51,2019,0.3;1.103,0,3,DFD,2022,975000,1,-1,75,83
1003150,Mario,Ferraro,CAN,1994,9,17,511,185,L,4,2,2017,2,49,28,13,0,1,38,2020,0.13;1.102,0,3,TWD,2022,2250000,2,-1,80,82
1003151,Noah,Gregor,CAN,1994,7,28,60,185,L,3.5,2,2016,4,111,28,100,0,2,73,2020,0.1;0,0,1;0,TWF,2022,0,0,-1,75,81
1003153,Alex,True,DNK,1993,7,17,65,201,L,3,2,0,0,0,0,25,1,1,-1,0,0.25;1.124,0,1,PWF,2022,850000,1,-1,76,78
1003154,Jacob,Middleton,CAN,1992,1,2,63,210,L,3.5,2,2014,7,210,26,3,2,2,67,2022,0.3;1.103,0,3,TWD,2022,1100000,1,-1,79,81
1003155,Josef,Kořenář,CZE,1994,1,31,61,185,L,3,2,0,0,0,0,100,1,1,-1,0,0.1;0,0,5,HYB,2022,0,0,-1,76,76
1003156,Trevor,Carrick,CAN,1990,7,4,62,196,L,3,2,2012,4,115,12,52,1,3,54,2020,0.52;1.12,0,3,TWD,2022,965000,2,-1,77,79
1003157,Anthony,Greco,USA,1989,9,30,510,176,R,3,2,0,0,0,0,100,1,1,28,2021,0.1;0,0,2,SNP,2022,0,0,-1,77,73
1003158,Alexander,Chmelevski,USA,1995,6,9,60,187,R,3.5,2,2017,6,185,28,100,1,2,-1,0,0.1;0,0,1;2,SNP,2022,0,0,-1,78,74
1003159,Ryan,Merkley,CAN,1996,8,14,511,170,R,4.5,3,2018,1,21,28,28,0,2,6,0,0.28;1.129,0,4;3,OFD,2022,7250000,7,-1,88,82
1003161,Alex,Pietrangelo,CAN,1986,1,18,63,210,R,4.5,2,2008,1,4,19,2,1,1,7,2011,0.2;1.101,0,4,TWD,2022,4400000,1,-1,85,87
1003163,Colton,Parayko,CAN,1989,5,12,66,230,R,4.5,2,2012,3,86,19,10,1,1,55,2016,0.1;1.115,0,4,DFD,2022,4500000,4,-1,81,89
1003164,Brayden,Schenn,CAN,1987,8,22,61,200,L,4,2,2009,1,5,26,19,2,2,10,2012,0.19;1.107,0,1;0,PLM,2022,6500000,2,-1,81,77
1003165,Justin,Faulk,USA,1988,3,20,60,217,R,4.5,2,2010,2,37,12,17,1,1,72,2012,0.17;1.118,0,4;3,TWD,2022,5150000,1,-1,82,84
1003166,Jaden,Schwartz,CAN,1988,6,25,510,190,L,4.5,2,2010,1,14,19,13,2,2,17,2013,0.13;1.102,0,0,PLM,2022,6000000,1,-1,87,83
1003167,Jordan,Binnington,CAN,1989,7,11,61,174,L,4,2,2011,3,88,19,5,1,2,50,2019,0.5;1.108,0,5,HYB,2022,6000000,8,-1,83,83
1003171,Vince,Dunn,CAN,1992,10,29,60,203,L,4,2,2015,2,56,19,10,1,2,77,2018,0.1;1.115,0,3;4,TWD,2022,1920000,1,-1,81,83
1003172,Jake,Allen,CAN,1986,8,7,62,190,L,4,2,2008,2,34,19,6,0,1,34,2015,0.6;1.106,0,5,HYB,2022,1050000,2,-1,79,79
1003174,Marco,Scandella,CAN,1986,2,23,63,212,L,4,2,2008,2,55,30,7,1,1,-1,2012,0.7;1.113,0,3,DFD,2022,875000,1,-1,75,83
1003175,Oskar,Sundqvist,SWE,1990,3,23,63,209,R,3,2,2012,3,81,5,100,1,2,70,2018,0.1;0,0,1;2,TWF,2022,0,0,-1,76,82
1003176,Robert,Thomas,CAN,1995,7,2,60,188,R,4,2,2017,1,20,19,28,1,2,18,2019,0.28;1.129,0,2;1,PLM,2022,5250000,2,-1,86,82
1003178,Jacob,de la Rose,SWE,1991,5,20,63,210,L,3.5,2,2013,2,34,8,100,1,2,95,2015,0.1;0,0,0;1,TWF,2022,0,0,-1,73,79
1003179,Ivan,Barbashev,RUS,1991,12,14,60,187,L,4,2,2014,2,33,19,16,1,1,49,2017,0.16;1.122,0,0;1,TWF,2022,2475000,1,-1,80,86
1003182,Zachary,Sanford,USA,1990,11,9,64,207,L,3.5,2,2013,2,61,15,19,1,2,12,2017,0.19;1.107,0,0,ENF,2022,925000,1,-1,75,83
1003183,Samuel,Blais,CAN,1992,6,17,62,205,L,3.5,2,2014,6,176,19,100,1,2,-1,2019,0.1;0,0,2,PWF,2022,0,0,-1,74,76
1003186,Nolan,Stevens,CAN,1992,7,22,63,183,L,3,2,2016,5,125,19,100,1,1,-1,0,0.1;0,0,0;1,TWF,2022,0,0,-1,74,80
1003187,Ville,Husso,FIN,1991,2,6,63,205,L,4,2,2014,4,94,19,12,2,1,40,2021,0.12;1.117,0,5,HYB,2022,2950000,1,-1,81,81
1003188,Jordan,Kyrou,CAN,1994,5,8,61,195,R,4.5,2,2016,2,35,19,16,1,1,33,2020,0.16;1.122,0,2;0,PLM,2022,5000000,5,-1,91,87
1003189,Nathan,Walker,GBR,1990,2,7,59,185,L,3,2,2014,3,89,15,100,2,1,26,2018,0.1;0,0,0,TWF,2022,0,0,-1,74,80
1003191,MacKenzie,MacEachern,USA,1990,3,9,63,205,L,3,2,2012,3,67,19,100,1,2,28,2019,0.1;0,0,0;2,TWF,2022,0,0,-1,73,79
1003192,Klim,Kostin,RUS,1995,5,5,64,212,L,4,2,2017,1,31,19,10,1,2,20,2022,0.1;1.115,0,0;2,SNP,2022,900000,1,-1,82,78
1003193,Nikita,Kucherov,RUS,1989,6,17,511,179,L,4.5,2,2011,2,58,14,20,2,2,86,2014,0.2;1.13,0,2,SNP,2022,4750000,1,-1,94,90
1003194,Steven,Stamkos,CAN,1986,2,7,61,194,R,5,2,2008,1,1,14,17,2,2,91,2009,0.17;1.118,0,2;1,PLM,2022,8500000,1,-1,91,87
1003195,Victor,Hedman,SWE,1986,12,18,66,223,L,4.5,2,2009,1,2,14,53,0,1,77,2010,0.53;1.131,0,3,TWD,2022,10250000,2,-1,93,95
1003196,Brayden,Point,CAN,1992,3,13,510,183,R,4,2,2014,3,79,14,19,0,1,9,2017,0.19;1.107,0,1;2,SNP,2022,9500000,4,-1,91,87
1003197,Andrei,Vasilevskiy,RUS,1990,7,25,63,225,L,5,2,2012,1,19,14,14,1,1,88,2016,0.14;1.114,0,5,HYB,2022,9500000,2,-1,94,94
1003198,Ryan,McDonagh,USA,1985,6,13,61,215,L,4.5,2,2007,1,12,8,19,2,1,27,2011,0.19;1.107,0,3,TWD,2022,4500000,1,-1,83,85
1003199,Ondrej,Palat,CZE,1987,3,28,60,194,L,4,2,2011,7,208,14,28,1,1,81,2014,0.28;1.129,0,0;2,PLM,2022,2500000,1,-1,85,81
1003201,Mikhail,Sergachev,RUS,1994,6,25,63,216,L,4.5,2,2016,1,9,8,7,0,2,22,2018,0.7;1.113,0,3,TWD,2022,7600000,3,-1,85,87
1003203,Alex,Killorn,CAN,1985,9,14,61,199,L,3.5,2,2007,3,77,14,2,0,2,14,2013,0.2;1.101,0,0,PWF,2022,3500000,2,-1,84,86
1003210,Anthony,Cirelli,CAN,1993,7,15,60,191,L,4,2,2015,3,72,14,6,0,1,71,2019,0.6;1.106,0,1,TWF,2022,4850000,2,-1,81,87
